cust_id,transaction_type,transaction_date,subscription_type,subscription_price
2020,initial,2022-06-01,MAX,150
2021,initial,2020-01-01,MAX,150
"""2021""",REDUCTION,2021-05-01,BASIC,50
2022,initial,2022-06-01,PRO,100
2023,initial,2022-10-01,PRO,100
2024,initial,2020-04-01,BASIC,50
2024,UPGRADE,2022-03-01,MAX,150
2025,initial,2022-04-01,PRO,100
2026,initial,2021-05-01,PRO,100
2026,REDUCTION,2022-03-01,BASIC,50
2027,initial,2021-05-01,BASIC,50
2027,UPGRADE,2021-11-01,MAX,150
2027,CHURN,2022-06-01,MAX,150
2028,initial,2020-11-01,BASIC,50
"""2028""",CHURN,2021-04-01,BASIC,50
2029,initial,2022-04-01,PRO,100
2030,initial,2020-01-01,BASIC,50
2030,UPGRADE,2022-08-01,PRO,100
2031,initial,2020-03-01,MAX,150
2031,REDUCTION,2020-05-01,BASIC,50
2032,initial,2022-09-01,MAX,150
"""2032""",REDUCTION,2022-10-01,BASIC,50
2033,initial,2021-07-01,MAX,150
2033,REDUCTION,2022-06-01,BASIC,50
2034,initial,2022-08-01,BASIC,50
2035,initial,2022-11-01,PRO,100
2036,initial,2020-01-01,PRO,100
2036,UPGRADE,2021-08-01,MAX,150
"""2037""",initial,2021-02-01,BASIC,50
"""2037""",UPGRADE,2021-10-01,MAX,150
2038,initial,2022-10-01,PRO,100
2039,initial,2020-08-01,BASIC,50
"""2039""",UPGRADE,2021-02-01,PRO,100
"""2040""",initial,2021-02-01,PRO,100
2040,CHURN,2021-05-01,PRO,100
2041,initial,2021-04-01,PRO,100
2041,UPGRADE,2021-07-01,MAX,150
"""2042""",initial,2022-12-01,PRO,100
2042,CHURN,2023-01-04,PRO,100
2043,initial,2021-02-01,MAX,150
2043,REDUCTION,2022-03-01,PRO,100
2044,initial,2022-09-01,PRO,100
2045,initial,2020-02-01,MAX,150
2045,REDUCTION,2021-09-01,PRO,100
2046,initial,2022-11-01,PRO,100
2047,initial,2021-07-01,BASIC,50
2048,initial,2021-05-01,BASIC,50
2048,UPGRADE,2021-11-01,MAX,150
2049,initial,2021-03-01,PRO,100
2049,UPGRADE,2022-01-01,MAX,150
2050,initial,2022-11-01,PRO,100
2051,initial,2022-10-01,PRO,100
2052,initial,2021-01-01,BASIC,50
2052,UPGRADE,2021-07-01,MAX,150
2053,initial,2020-11-01,BASIC,50
2054,initial,2020-06-01,MAX,150
2054,REDUCTION,2022-01-01,BASIC,50
2055,initial,2022-11-01,BASIC,50
2056,initial,2020-09-01,BASIC,50
2056,UPGRADE,2021-01-01,MAX,150
2056,CHURN,2021-11-01,MAX,150
2057,initial,2021-02-01,PRO,100
2057,REDUCTION,2022-09-01,BASIC,50
2058,initial,2020-06-01,MAX,150
2058,REDUCTION,2021-05-01,PRO,100
2059,initial,2021-06-01,PRO,100
2059,REDUCTION,2021-07-01,BASIC,50
2060,initial,2021-01-01,BASIC,50
"""2060""",CHURN,2022-02-01,BASIC,50
2061,initial,2020-12-01,PRO,100
2061,UPGRADE,2021-07-01,MAX,150
2062,initial,2021-07-01,PRO,100
"""2062""",REDUCTION,2021-08-01,BASIC,50
2062,CHURN,2022-06-13,BASIC,50
"""2063""",initial,2022-07-01,BASIC,50
2063,CHURN,2022-12-06,BASIC,50
2064,initial,2021-09-01,PRO,100
2064,UPGRADE,2022-10-01,MAX,150
"""2065""",initial,2021-03-01,BASIC,50
2065,UPGRADE,2022-04-01,PRO,100
2066,initial,2022-02-01,MAX,150
2067,initial,2021-07-01,PRO,100
2067,REDUCTION,2021-08-01,BASIC,50
2068,initial,2020-06-01,BASIC,50
2068,CHURN,2021-02-02,BASIC,50
2069,initial,2021-12-01,MAX,150
2069,REDUCTION,2022-09-01,PRO,100
2070,initial,2020-10-01,PRO,100
2070,UPGRADE,2021-10-01,MAX,150
2071,initial,2021-08-01,BASIC,50
2071,UPGRADE,2022-03-01,MAX,150
2071,CHURN,2022-07-26,MAX,150
2072,initial,2020-10-01,PRO,100
2072,UPGRADE,2022-09-01,MAX,150
2073,initial,2022-04-01,BASIC,50
"""2073""",UPGRADE,2022-08-01,MAX,150
2073,CHURN,2022-09-01,BASIC,50
2074,initial,2022-03-01,MAX,150
2075,initial,2022-08-01,PRO,100
2075,REDUCTION,2022-10-01,BASIC,50
"""2075""",CHURN,2022-11-24,BASIC,50
"""2076""",initial,2021-04-01,BASIC,50
2076,CHURN,2022-01-01,BASIC,50
2077,initial,2020-09-01,PRO,100
2077,UPGRADE,2022-02-01,MAX,150
2078,initial,2021-04-01,MAX,150
2078,REDUCTION,2022-03-01,BASIC,50
2079,initial,2020-01-01,BASIC,50
2079,CHURN,2020-10-01,BASIC,50
2080,initial,2021-12-01,PRO,100
2081,initial,2022-06-01,PRO,100
2081,REDUCTION,2022-09-01,BASIC,50
2082,initial,2021-04-01,PRO,100
2082,REDUCTION,2022-09-01,BASIC,50
2083,initial,2020-02-01,MAX,150
2083,REDUCTION,2021-01-01,BASIC,50
2084,initial,2021-12-01,PRO,100
2084,REDUCTION,2022-06-01,BASIC,50
"""2085""",initial,2021-10-01,PRO,100
2085,REDUCTION,2022-02-01,BASIC,50
2086,initial,2020-09-01,PRO,100
2086,UPGRADE,2021-05-01,MAX,150
2087,initial,2022-12-01,BASIC,50
2088,initial,2021-06-01,PRO,100
2088,UPGRADE,2021-12-01,MAX,150
2089,initial,2021-12-01,PRO,100
2089,REDUCTION,2022-11-01,BASIC,50
2090,initial,2022-02-01,PRO,100
2091,initial,2021-02-01,BASIC,50
2092,initial,2021-04-01,PRO,100
"""2092""",REDUCTION,2022-04-01,BASIC,50
2093,initial,2020-06-01,BASIC,50
2093,CHURN,2020-12-01,BASIC,50
2094,initial,2022-01-01,PRO,100
2094,REDUCTION,2022-04-01,BASIC,50
"""2095""",initial,2021-07-01,BASIC,50
2096,initial,2020-01-01,PRO,100
2096,UPGRADE,2020-10-01,MAX,150
2096,CHURN,2021-11-01,MAX,150
2097,initial,2022-08-01,PRO,100
2098,initial,2022-05-01,PRO,100
2099,initial,2020-12-01,MAX,150
2099,REDUCTION,2022-04-01,PRO,100
2100,initial,2021-01-01,BASIC,50
2100,CHURN,2021-11-01,BASIC,50
2101,initial,2020-03-01,PRO,100
2101,UPGRADE,2021-04-01,MAX,150
2102,initial,2022-01-01,BASIC,50
"""2103""",initial,2022-11-01,PRO,100
2104,initial,2020-04-01,BASIC,50
2104,UPGRADE,2022-03-01,MAX,150
2104,CHURN,2022-06-01,MAX,150
2105,initial,2020-11-01,PRO,100
2105,UPGRADE,2022-11-01,MAX,150
2106,initial,2022-09-01,BASIC,50
2107,initial,2022-08-01,PRO,100
2108,initial,2021-08-01,PRO,100
2108,REDUCTION,2021-09-01,BASIC,50
2109,initial,2020-04-01,MAX,150
2109,REDUCTION,2021-02-01,PRO,100
2110,initial,2022-07-01,PRO,100
2111,initial,2020-10-01,MAX,150
2111,REDUCTION,2021-11-01,BASIC,50
2112,initial,2021-10-01,BASIC,50
2112,CHURN,2022-05-29,BASIC,50
2113,initial,2022-01-01,BASIC,50
2113,CHURN,2022-05-01,BASIC,50
2114,initial,2021-11-01,MAX,150
2114,REDUCTION,2022-03-01,PRO,100
2115,initial,2020-09-01,BASIC,50
2116,initial,2022-06-01,PRO,100
2117,initial,2022-12-01,BASIC,50
2118,initial,2020-01-01,PRO,100
2118,UPGRADE,2021-09-01,MAX,150
2118,CHURN,2022-09-01,MAX,150
2119,initial,2021-01-01,BASIC,50
2120,initial,2022-04-01,PRO,100
2121,initial,2021-05-01,MAX,150
2121,REDUCTION,2022-04-01,PRO,100
2122,initial,2022-10-01,BASIC,50
2123,initial,2021-01-01,PRO,100
"""2123""",REDUCTION,2021-09-01,BASIC,50
2124,initial,2020-04-01,BASIC,50
2124,UPGRADE,2022-01-01,MAX,150
2125,initial,2020-05-01,MAX,150
2125,REDUCTION,2021-04-01,BASIC,50
"""2125""",CHURN,2021-07-01,BASIC,50
2126,initial,2020-07-01,MAX,150
2126,REDUCTION,2020-10-01,PRO,100
2126,CHURN,2021-01-12,PRO,100
2127,initial,2021-06-01,BASIC,50
2127,UPGRADE,2022-01-01,PRO,100
2127,CHURN,2022-03-01,BASIC,50
2128,initial,2021-03-01,BASIC,50
2129,initial,2021-10-01,MAX,150
2129,REDUCTION,2022-02-01,PRO,100
2130,initial,2022-02-01,PRO,100
2130,REDUCTION,2022-07-01,BASIC,50
2131,initial,2021-04-01,PRO,100
2131,REDUCTION,2021-08-01,BASIC,50
2132,initial,2020-05-01,PRO,100
2132,UPGRADE,2022-03-01,MAX,150
2133,initial,2022-06-01,PRO,100
2133,UPGRADE,2022-11-01,MAX,150
2134,initial,2020-04-01,BASIC,50
2134,UPGRADE,2022-09-01,MAX,150
2135,initial,2022-07-01,PRO,100
"""2136""",initial,2021-06-01,PRO,100
2136,UPGRADE,2022-07-01,MAX,150
"""2137""",initial,2021-06-01,PRO,100
2138,initial,2021-04-01,MAX,150
2138,REDUCTION,2021-05-01,PRO,100
2139,initial,2022-02-01,BASIC,50
2140,initial,2022-11-01,PRO,100
2141,initial,2020-07-01,BASIC,50
2141,UPGRADE,2022-07-01,MAX,150
2142,initial,2021-11-01,BASIC,50
2143,initial,2022-05-01,PRO,100
2143,REDUCTION,2022-11-01,BASIC,50
2144,initial,2020-01-01,PRO,100
2144,UPGRADE,2022-07-01,MAX,150
2144,CHURN,2022-10-01,MAX,150
2145,initial,2022-03-01,PRO,100
2146,initial,2021-03-01,PRO,100
2146,REDUCTION,2022-01-01,BASIC,50
2147,initial,2020-01-01,PRO,100
"""2147""",UPGRADE,2021-01-01,MAX,150
2148,initial,2022-12-01,PRO,100
2149,initial,2020-12-01,BASIC,50
2149,UPGRADE,2022-05-01,PRO,100
"""2150""",initial,2020-02-01,PRO,100
2150,UPGRADE,2022-07-01,MAX,150
"""2151""",initial,2020-08-01,PRO,100
2151,UPGRADE,2021-09-01,MAX,150
2152,initial,2021-05-01,PRO,100
2152,REDUCTION,2022-02-01,BASIC,50
2153,initial,2020-09-01,BASIC,50
2154,initial,2021-03-01,PRO,100
2154,UPGRADE,2022-08-01,MAX,150
"""2155""",initial,2022-09-01,PRO,100
2156,initial,2020-06-01,PRO,100
2156,REDUCTION,2021-01-01,BASIC,50
2156,CHURN,2022-01-01,BASIC,50
2157,initial,2021-11-01,MAX,150
2157,REDUCTION,2021-12-01,PRO,100
2158,initial,2020-07-01,PRO,100
2158,REDUCTION,2021-10-01,BASIC,50
2159,initial,2021-12-01,MAX,150
2159,REDUCTION,2022-09-01,PRO,100
2160,initial,2021-01-01,BASIC,50
2161,initial,2021-05-01,MAX,150
2161,REDUCTION,2021-06-01,PRO,100
2162,initial,2022-09-01,MAX,150
2163,initial,2020-01-01,PRO,100
2163,CHURN,2020-06-01,PRO,100
2164,initial,2022-08-01,BASIC,50
2165,initial,2021-02-01,BASIC,50
2165,CHURN,2022-02-01,BASIC,50
2166,initial,2022-02-01,MAX,150
2166,CHURN,2022-11-01,MAX,150
2167,initial,2022-06-01,BASIC,50
2168,initial,2022-01-01,MAX,150
2168,REDUCTION,2022-10-01,BASIC,50
2169,initial,2022-06-01,MAX,150
2170,initial,2022-09-01,BASIC,50
2171,initial,2022-07-01,PRO,100
2172,initial,2022-08-01,PRO,100
2173,initial,2022-06-01,BASIC,50
2174,initial,2020-11-01,BASIC,50
2174,UPGRADE,2021-10-01,MAX,150
2174,CHURN,2021-10-29,MAX,150
2175,initial,2022-04-01,PRO,100
2176,initial,2021-10-01,BASIC,50
2176,UPGRADE,2022-01-01,MAX,150
2176,CHURN,2022-02-01,BASIC,50
2177,initial,2021-03-01,MAX,150
2177,REDUCTION,2021-07-01,PRO,100
"""2178""",initial,2021-07-01,PRO,100
2178,UPGRADE,2022-01-01,MAX,150
2179,initial,2022-01-01,MAX,150
2179,REDUCTION,2022-09-01,BASIC,50
2180,initial,2022-12-01,BASIC,50
2181,initial,2020-03-01,MAX,150
2181,REDUCTION,2021-02-01,PRO,100
2182,initial,2022-04-01,MAX,150
2182,REDUCTION,2022-08-01,BASIC,50
2183,initial,2020-10-01,PRO,100
2183,REDUCTION,2022-04-01,BASIC,50
2184,initial,2021-04-01,BASIC,50
2184,CHURN,2022-01-01,BASIC,50
2185,initial,2020-12-01,PRO,100
2185,UPGRADE,2021-05-01,MAX,150
2185,CHURN,2022-02-01,MAX,150
2186,initial,2021-11-01,PRO,100
"""2186""",REDUCTION,2021-12-01,BASIC,50
2187,initial,2021-06-01,BASIC,50
2188,initial,2021-06-01,PRO,100
2188,CHURN,2022-04-01,PRO,100
2189,initial,2020-02-01,PRO,100
2189,CHURN,2020-07-01,PRO,100
2190,initial,2022-06-01,BASIC,50
"""2191""",initial,2022-09-01,MAX,150
2192,initial,2021-12-01,MAX,150
2193,initial,2022-11-01,BASIC,50
"""2194""",initial,2022-07-01,BASIC,50
2195,initial,2020-09-01,PRO,100
2195,CHURN,2021-08-01,PRO,100
"""2196""",initial,2022-04-01,BASIC,50
2197,initial,2020-10-01,BASIC,50
"""2197""",UPGRADE,2021-04-01,MAX,150
2198,initial,2021-11-01,MAX,150
2198,REDUCTION,2021-12-01,BASIC,50
"""2199""",initial,2021-08-01,PRO,100
2199,UPGRADE,2022-07-01,MAX,150
2200,initial,2022-01-01,BASIC,50
"""2200""",UPGRADE,2022-10-01,MAX,150
2201,initial,2022-02-01,PRO,100
2201,REDUCTION,2022-08-01,BASIC,50
2201,CHURN,2022-09-25,BASIC,50
"""2202""",initial,2022-06-01,BASIC,50
2203,initial,2021-02-01,PRO,100
2203,REDUCTION,2022-04-01,BASIC,50
2204,initial,2022-04-01,PRO,100
2204,REDUCTION,2022-11-01,BASIC,50
2205,initial,2021-07-01,BASIC,50
2205,UPGRADE,2021-11-01,MAX,150
"""2206""",initial,2020-10-01,PRO,100
2206,UPGRADE,2021-01-01,MAX,150
2207,initial,2020-09-01,PRO,100
2207,UPGRADE,2022-02-01,MAX,150
2208,initial,2021-02-01,BASIC,50
2208,UPGRADE,2022-07-01,PRO,100
"""2209""",initial,2022-03-01,MAX,150
2210,initial,2020-11-01,BASIC,50
"""2210""",UPGRADE,2022-03-01,PRO,100
2210,CHURN,2022-09-01,PRO,100
2211,initial,2020-11-01,BASIC,50
2211,UPGRADE,2022-09-01,MAX,150
2212,initial,2021-10-01,PRO,100
2212,REDUCTION,2022-04-01,BASIC,50
2212,CHURN,2022-10-01,BASIC,50
"""2213""",initial,2021-04-01,MAX,150
2213,REDUCTION,2022-10-01,PRO,100
2214,initial,2020-05-01,BASIC,50
2214,CHURN,2021-03-01,BASIC,50
"""2215""",initial,2021-02-01,BASIC,50
2216,initial,2020-02-01,PRO,100
2216,CHURN,2020-09-01,PRO,100
2217,initial,2020-07-01,PRO,100
2217,CHURN,2020-10-01,PRO,100
2218,initial,2020-01-01,PRO,100
2218,UPGRADE,2021-11-01,MAX,150
2219,initial,2021-07-01,BASIC,50
2219,UPGRADE,2021-11-01,PRO,100
2220,initial,2022-05-01,BASIC,50
2221,initial,2022-06-01,PRO,100
2222,initial,2021-08-01,PRO,100
"""2222""",REDUCTION,2022-10-01,BASIC,50
2223,initial,2021-05-01,PRO,100
2223,UPGRADE,2022-02-01,MAX,150
2223,CHURN,2022-02-11,MAX,150
2224,initial,2021-11-01,BASIC,50
"""2224""",CHURN,2022-11-01,BASIC,50
2225,initial,2021-06-01,PRO,100
2225,REDUCTION,2022-09-01,BASIC,50
2226,initial,2020-11-01,PRO,100
2226,REDUCTION,2020-12-01,BASIC,50
2227,initial,2020-05-01,PRO,100
2227,CHURN,2021-06-01,PRO,100
2228,initial,2021-07-01,MAX,150
2228,REDUCTION,2021-11-01,BASIC,50
2229,initial,2021-02-01,PRO,100
"""2229""",UPGRADE,2022-10-01,MAX,150
2230,initial,2022-03-01,PRO,100
2231,initial,2020-06-01,BASIC,50
2232,initial,2022-09-01,BASIC,50
2233,initial,2021-02-01,BASIC,50
2233,UPGRADE,2022-01-01,PRO,100
2233,CHURN,2022-03-01,BASIC,50
2234,initial,2022-07-01,PRO,100
2235,initial,2021-06-01,PRO,100
2235,CHURN,2022-02-01,PRO,100
2236,initial,2020-06-01,BASIC,50
2236,UPGRADE,2022-01-01,MAX,150
2237,initial,2020-12-01,BASIC,50
2238,initial,2021-01-01,BASIC,50
2238,UPGRADE,2022-02-01,MAX,150
2239,initial,2022-08-01,PRO,100
2240,initial,2021-03-01,BASIC,50
2240,UPGRADE,2021-09-01,MAX,150
2241,initial,2020-02-01,BASIC,50
2241,UPGRADE,2020-11-01,MAX,150
"""2242""",initial,2020-12-01,MAX,150
2242,REDUCTION,2021-06-01,PRO,100
2243,initial,2022-10-01,BASIC,50
2244,initial,2022-12-01,BASIC,50
2245,initial,2022-01-01,PRO,100
2246,initial,2022-11-01,PRO,100
2247,initial,2020-05-01,PRO,100
"""2247""",UPGRADE,2020-12-01,MAX,150
2248,initial,2020-08-01,MAX,150
2248,REDUCTION,2021-11-01,PRO,100
"""2248""",CHURN,2022-10-01,PRO,100
2249,initial,2020-03-01,PRO,100
2249,UPGRADE,2022-10-01,MAX,150
2250,initial,2020-04-01,PRO,100
2250,UPGRADE,2021-12-01,MAX,150
2251,initial,2020-07-01,PRO,100
2251,UPGRADE,2022-11-01,MAX,150
2252,initial,2022-03-01,BASIC,50
2253,initial,2022-01-01,PRO,100
2253,REDUCTION,2022-10-01,BASIC,50
2254,initial,2021-05-01,PRO,100
2254,UPGRADE,2022-04-01,MAX,150
2255,initial,2020-06-01,BASIC,50
2255,UPGRADE,2020-11-01,MAX,150
2256,initial,2021-01-01,PRO,100
2256,REDUCTION,2022-08-01,BASIC,50
"""2257""",initial,2022-02-01,MAX,150
2258,initial,2020-06-01,BASIC,50
2258,UPGRADE,2022-04-01,PRO,100
2259,initial,2020-07-01,MAX,150
2259,REDUCTION,2020-09-01,PRO,100
2260,initial,2021-01-01,PRO,100
2260,REDUCTION,2022-02-01,BASIC,50
2260,CHURN,2022-09-01,BASIC,50
2261,initial,2022-03-01,PRO,100
2261,REDUCTION,2022-04-01,BASIC,50
2262,initial,2020-07-01,BASIC,50
2262,CHURN,2021-05-01,BASIC,50
2263,initial,2022-03-01,MAX,150
2263,CHURN,2022-06-01,MAX,150
2264,initial,2022-11-01,PRO,100
2265,initial,2022-04-01,MAX,150
2266,initial,2020-03-01,MAX,150
2266,REDUCTION,2020-10-01,BASIC,50
2267,initial,2020-06-01,BASIC,50
2267,UPGRADE,2021-07-01,MAX,150
2267,CHURN,2022-06-01,MAX,150
2268,initial,2020-01-01,BASIC,50
2268,CHURN,2020-04-01,BASIC,50
2269,initial,2021-12-01,MAX,150
2269,REDUCTION,2022-01-01,PRO,100
2270,initial,2020-12-01,BASIC,50
2270,UPGRADE,2022-02-01,PRO,100
2271,initial,2021-11-01,BASIC,50
2271,CHURN,2022-10-01,BASIC,50
2272,initial,2021-09-01,PRO,100
"""2272""",UPGRADE,2022-05-01,MAX,150
2273,initial,2021-11-01,PRO,100
"""2273""",UPGRADE,2022-10-01,MAX,150
2274,initial,2022-04-01,PRO,100
2274,UPGRADE,2022-11-01,MAX,150
2275,initial,2022-02-01,MAX,150
2275,CHURN,2022-07-01,MAX,150
"""2276""",initial,2021-07-01,BASIC,50
"""2276""",UPGRADE,2022-02-01,MAX,150
2277,initial,2022-03-01,MAX,150
2278,initial,2020-02-01,MAX,150
2278,REDUCTION,2020-06-01,PRO,100
"""2279""",initial,2020-02-01,BASIC,50
2279,UPGRADE,2022-01-01,MAX,150
2280,initial,2021-05-01,PRO,100
2280,CHURN,2021-08-01,PRO,100
2281,initial,2022-09-01,BASIC,50
2282,initial,2021-07-01,BASIC,50
2282,UPGRADE,2022-03-01,MAX,150
2283,initial,2020-06-01,BASIC,50
2283,CHURN,2020-10-01,BASIC,50
2284,initial,2020-03-01,BASIC,50
2284,UPGRADE,2020-12-01,MAX,150
2285,initial,2022-04-01,BASIC,50
2286,initial,2021-05-01,BASIC,50
2286,CHURN,2022-03-01,BASIC,50
2287,initial,2022-02-01,MAX,150
2287,REDUCTION,2022-11-01,BASIC,50
2288,initial,2021-08-01,MAX,150
2288,REDUCTION,2022-10-01,PRO,100
2289,initial,2021-03-01,PRO,100
2289,REDUCTION,2022-02-01,BASIC,50
2290,initial,2020-11-01,BASIC,50
2290,CHURN,2021-07-01,BASIC,50
2291,initial,2021-01-01,BASIC,50
"""2291""",UPGRADE,2022-08-01,MAX,150
"""2292""",initial,2021-11-01,PRO,100
2292,CHURN,2022-09-01,PRO,100
2293,initial,2022-03-01,MAX,150
2294,initial,2022-02-01,BASIC,50
"""2295""",initial,2022-10-01,MAX,150
2296,initial,2020-01-01,MAX,150
2296,REDUCTION,2020-08-01,BASIC,50
"""2296""",CHURN,2020-10-20,BASIC,50
2297,initial,2021-08-01,BASIC,50
2297,CHURN,2021-11-07,BASIC,50
2298,initial,2020-07-01,BASIC,50
2298,CHURN,2021-05-01,BASIC,50
"""2299""",initial,2022-05-01,PRO,100
"""2299""",UPGRADE,2022-08-01,MAX,150
2300,initial,2021-08-01,BASIC,50
2300,UPGRADE,2022-01-01,PRO,100
2301,initial,2021-12-01,MAX,150
"""2302""",initial,2021-11-01,MAX,150
2302,REDUCTION,2022-03-01,BASIC,50
2303,initial,2022-10-01,BASIC,50
2304,initial,2021-07-01,BASIC,50
2304,CHURN,2021-12-01,BASIC,50
2305,initial,2021-03-01,PRO,100
2305,UPGRADE,2021-09-01,MAX,150
2306,initial,2021-07-01,MAX,150
2306,REDUCTION,2022-09-01,BASIC,50
"""2307""",initial,2021-11-01,PRO,100
2308,initial,2022-05-01,BASIC,50
2309,initial,2020-09-01,BASIC,50
2309,UPGRADE,2021-01-01,PRO,100
2310,initial,2021-11-01,PRO,100
2311,initial,2021-11-01,BASIC,50
2312,initial,2020-09-01,PRO,100
2312,UPGRADE,2021-11-01,MAX,150
2313,initial,2020-10-01,PRO,100
"""2313""",REDUCTION,2021-12-01,BASIC,50
"""2314""",initial,2021-07-01,BASIC,50
2315,initial,2020-09-01,BASIC,50
2315,UPGRADE,2022-06-01,MAX,150
2316,initial,2021-07-01,BASIC,50
2317,initial,2021-10-01,BASIC,50
2318,initial,2020-08-01,PRO,100
2318,UPGRADE,2021-04-01,MAX,150
2318,CHURN,2021-11-01,MAX,150
2319,initial,2020-04-01,PRO,100
2319,UPGRADE,2020-09-01,MAX,150
2320,initial,2022-11-01,PRO,100
2321,initial,2020-06-01,BASIC,50
2321,UPGRADE,2020-10-01,MAX,150
"""2321""",CHURN,2021-10-01,MAX,150
"""2322""",initial,2020-02-01,BASIC,50
2322,CHURN,2020-10-01,BASIC,50
2323,initial,2020-07-01,BASIC,50
2323,UPGRADE,2022-08-01,PRO,100
"""2324""",initial,2020-12-01,PRO,100
2324,UPGRADE,2021-10-01,MAX,150
2325,initial,2020-07-01,BASIC,50
2325,CHURN,2020-11-01,BASIC,50
2326,initial,2020-03-01,PRO,100
2326,UPGRADE,2020-12-01,MAX,150
2326,CHURN,2020-12-01,PRO,100
"""2327""",initial,2020-10-01,PRO,100
"""2327""",UPGRADE,2021-03-01,MAX,150
2328,initial,2022-05-01,PRO,100
2328,REDUCTION,2022-07-01,BASIC,50
2329,initial,2021-08-01,PRO,100
2329,REDUCTION,2022-11-01,BASIC,50
2330,initial,2021-09-01,BASIC,50
2331,initial,2021-01-01,BASIC,50
2331,UPGRADE,2021-05-01,MAX,150
"""2332""",initial,2020-02-01,BASIC,50
"""2332""",UPGRADE,2020-12-01,MAX,150
2332,CHURN,2021-01-01,BASIC,50
2333,initial,2021-08-01,BASIC,50
2334,initial,2021-10-01,PRO,100
"""2334""",REDUCTION,2022-05-01,BASIC,50
2335,initial,2020-09-01,PRO,100
"""2335""",UPGRADE,2021-05-01,MAX,150
2335,CHURN,2021-08-01,PRO,100
2336,initial,2021-02-01,PRO,100
2336,REDUCTION,2021-03-01,BASIC,50
2337,initial,2021-06-01,BASIC,50
2337,CHURN,2021-10-27,BASIC,50
"""2338""",initial,2022-10-01,PRO,100
2339,initial,2021-01-01,BASIC,50
2339,UPGRADE,2021-09-01,PRO,100
2339,CHURN,2021-12-01,PRO,100
2340,initial,2020-12-01,PRO,100
2340,UPGRADE,2021-10-01,MAX,150
2341,initial,2022-07-01,BASIC,50
"""2342""",initial,2021-07-01,MAX,150
2342,REDUCTION,2021-11-01,PRO,100
2343,initial,2020-04-01,BASIC,50
"""2343""",UPGRADE,2022-05-01,MAX,150
2344,initial,2022-12-01,MAX,150
2345,initial,2021-04-01,BASIC,50
2345,UPGRADE,2021-08-01,MAX,150
2345,CHURN,2022-01-01,BASIC,50
2346,initial,2020-02-01,BASIC,50
2346,CHURN,2020-05-30,BASIC,50
2347,initial,2020-02-01,BASIC,50
2347,UPGRADE,2021-08-01,MAX,150
2348,initial,2020-08-01,PRO,100
2348,UPGRADE,2022-01-01,MAX,150
"""2349""",initial,2021-09-01,BASIC,50
2350,initial,2021-05-01,BASIC,50
2350,CHURN,2021-09-01,BASIC,50
2351,initial,2020-09-01,MAX,150
2351,REDUCTION,2022-02-01,PRO,100
2352,initial,2021-11-01,PRO,100
2352,REDUCTION,2021-12-01,BASIC,50
2352,CHURN,2022-05-01,BASIC,50
2353,initial,2021-02-01,PRO,100
2353,UPGRADE,2022-04-01,MAX,150
2354,initial,2021-12-01,BASIC,50
2355,initial,2022-10-01,BASIC,50
2356,initial,2020-07-01,BASIC,50
2356,CHURN,2021-07-01,BASIC,50
2357,initial,2020-07-01,MAX,150
2357,REDUCTION,2021-07-01,PRO,100
2358,initial,2022-08-01,BASIC,50
2358,CHURN,2022-11-01,BASIC,50
"""2359""",initial,2022-05-01,MAX,150
2360,initial,2020-04-01,PRO,100
2360,REDUCTION,2021-12-01,BASIC,50
2361,initial,2021-10-01,BASIC,50
2362,initial,2020-12-01,BASIC,50
2362,UPGRADE,2021-09-01,MAX,150
2362,CHURN,2022-07-01,MAX,150
2363,initial,2021-11-01,BASIC,50
"""2363""",CHURN,2022-06-01,BASIC,50
2364,initial,2020-05-01,BASIC,50
2365,initial,2022-12-01,MAX,150
2366,initial,2022-09-01,MAX,150
2367,initial,2020-11-01,BASIC,50
2367,CHURN,2021-10-01,BASIC,50
2368,initial,2020-06-01,PRO,100
2368,UPGRADE,2021-02-01,MAX,150
2368,CHURN,2021-07-01,MAX,150
2369,initial,2022-07-01,BASIC,50
"""2370""",initial,2022-10-01,BASIC,50
2371,initial,2021-02-01,BASIC,50
2371,UPGRADE,2022-11-01,MAX,150
2372,initial,2020-02-01,PRO,100
2372,UPGRADE,2022-02-01,MAX,150
"""2373""",initial,2020-10-01,PRO,100
2373,REDUCTION,2022-03-01,BASIC,50
2374,initial,2022-07-01,BASIC,50
2375,initial,2022-11-01,BASIC,50
2376,initial,2020-03-01,BASIC,50
"""2376""",UPGRADE,2022-06-01,PRO,100
2376,CHURN,2022-10-01,PRO,100
2377,initial,2021-05-01,BASIC,50
2377,UPGRADE,2022-10-01,MAX,150
"""2378""",initial,2022-09-01,MAX,150
2379,initial,2020-09-01,MAX,150
2379,REDUCTION,2022-01-01,PRO,100
2380,initial,2020-12-01,BASIC,50
2381,initial,2022-09-01,PRO,100
2382,initial,2022-06-01,BASIC,50
2383,initial,2022-11-01,BASIC,50
2384,initial,2022-11-01,PRO,100
2385,initial,2021-08-01,BASIC,50
"""2385""",UPGRADE,2022-02-01,MAX,150
2386,initial,2020-05-01,BASIC,50
2386,CHURN,2021-03-01,BASIC,50
2387,initial,2022-06-01,BASIC,50
2388,initial,2022-01-01,BASIC,50
2388,CHURN,2022-09-24,BASIC,50
2389,initial,2020-07-01,BASIC,50
2389,CHURN,2021-05-01,BASIC,50
2390,initial,2021-06-01,BASIC,50
2390,CHURN,2021-11-01,BASIC,50
