cust_id,customer_gender,age_group,customer_country,referral_type
3149,Other,45-54,Sweden,facebook
3150,Female,18-24,Norway,Bing
3151,Male,35-44,Norway,Display
3152,Female,18-24,Denmark,TV
3153,Other,45-54,Norway,Google Ads
3154,Female,18-24,Norway,Unknown
3155,Female,35-44,Norway,Google Ads
3156,Female,45-54,Denmark,facebook
3157,Female,35-44,Sweden,TV
3158,Female,18-24,Sweden,facebook
3159,Male,25-34,Finland,Google Ads
3160,Other,45-54,Sweden,facebook
3161,Female,25-34,Denmark,Google Ads
3162,Male,25-34,Norway,Google Ads
3163,Male,25-34,Finland,Organic Search
3164,Male,18-24,Sweden,facebook
3165,Male,18-24,Norway,facebook
3166,Female,35-44,Sweden,Unknown
3167,Female,65-55,Finland,Display
3168,Male,55-65,Finland,Unknown
3169,Female,25-34,Sweden,facebook
3170,Female,35-44,Norway,Google Ads
3171,Other,45-54,Sweden,facebook
3172,Other,45-54,Sweden,Google Ads
3173,Male,25-34,Finland,Unknown
3174,Female,35-44,Finland,Google Ads
3175,Male,35-44,Sweden,Google Ads
3176,Male,25-34,Sweden,Google Ads
3177,Male,35-44,Sweden,facebook
3178,Female,55-65,Denmark,Google Ads
3179,Female,55-65,Sweden,Unknown
3180,Male,55-65,Sweden,Paid Search
3181,Male,45-54,Sweden,Paid Search
3182,Male,55-65,Sweden,Google Ads
3183,Female,18-24,Norway,Paid Search
3184,Male,18-24,Sweden,Bing
3185,Male,18-24,Sweden,facebook
3186,Female,35-44,Sweden,facebook
3187,Female,45-54,Sweden,Bing
3188,Female,35-44,Finland,Google Ads
3189,Female,25-34,Denmark,facebook
3190,Male,25-34,Sweden,Google Ads
3191,Male,35-44,Denmark,facebook
3192,Female,45-54,Finland,facebook
3193,Male,45-54,Denmark,Organic Search
3194,Female,55-65,Sweden,Paid Search
3195,Male,55-65,Sweden,facebook
3196,Female,25-34,Sweden,Google Ads
3197,Male,45-54,Sweden,Google Ads
3198,Female,35-44,Sweden,Display
3199,Female,35-44,Denmark,Google Ads
3200,Male,18-24,Sweden,Organic Search
3201,Female,18-24,Denmark,facebook
3202,Female,18-24,Denmark,facebook
3203,Female,18-24,Sweden,Organic Search
3204,Male,25-34,Finland,facebook
3205,Female,35-44,Denmark,Google Ads
3206,Male,35-44,Sweden,Google Ads
3207,Female,25-34,Sweden,Paid Search
3208,Female,18-24,Sweden,facebook
3209,Female,25-34,Sweden,TV
3210,Other,35-44,Sweden,facebook
3211,Female,18-24,Norway,Google Ads
3212,Female,25-34,Denmark,facebook
3213,Female,18-24,Sweden,Google Ads
3214,Male,35-44,Sweden,Google Ads
3215,Female,35-44,Sweden,facebook
3216,Male,25-34,Denmark,Google Ads
3217,Female,25-34,Sweden,Google Ads
3218,Male,55-65,Norway,Unknown
3219,Female,18-24,Sweden,Unknown
3220,Male,35-44,Finland,Google Ads
3221,Male,18-24,Sweden,Bing
3222,Female,35-44,Denmark,Google Ads
3223,Female,25-34,Sweden,facebook
3224,Female,35-44,Finland,Unknown
3225,Female,25-34,Norway,Google Ads
3226,Female,45-54,Sweden,facebook
3227,Female,25-34,Sweden,facebook
3228,Female,35-44,Denmark,facebook
3229,Male,45-54,Sweden,Google Ads
3230,Female,45-54,Finland,Organic Search
3231,Male,25-34,Sweden,Google Ads
3232,Male,25-34,Sweden,Google Ads
3233,Female,18-24,Finland,facebook
3234,Male,45-54,Sweden,Google Ads
3235,Female,55-65,Norway,facebook
3236,Male,55-65,Finland,Google Ads
3237,Male,55-65,Denmark,facebook
3238,Male,18-24,Sweden,Google Ads
3239,Male,45-54,Sweden,facebook
3240,Female,45-54,Norway,facebook
3241,Female,35-44,Finland,Display
3242,Male,45-54,Norway,Google Ads
3243,Male,25-34,Norway,Google Ads
3244,Other,45-54,Norway,Google Ads
3245,Female,18-24,Denmark,Google Ads
3246,Female,45-54,Sweden,Google Ads
3247,Male,18-24,Sweden,facebook
3248,Other,55-65,Denmark,Google Ads
3249,Male,35-44,Sweden,Google Ads
3250,Female,18-24,Norway,facebook
3251,Male,25-34,Finland,facebook
3252,Male,45-54,Sweden,Google Ads
3253,Male,45-54,Denmark,Google Ads
3254,Male,55-65,Norway,facebook
3255,Female,18-24,Sweden,facebook
3256,Female,25-34,Norway,Display
3257,Male,55-65,Norway,Google Ads
3258,Male,55-65,Norway,Google Ads
3259,Female,25-34,Norway,Google Ads
3260,Female,55-65,Norway,Organic Search
3261,Male,25-34,Norway,Google Ads
3262,Female,25-34,Norway,Google Ads
3263,Male,18-24,Sweden,Display
3264,Female,45-54,Sweden,Organic Search
3265,Female,55-65,Finland,facebook
3266,Male,18-24,Finland,facebook
3267,Female,65-55,Denmark,Paid Search
3268,Female,65-55,Finland,facebook
3269,Female,35-44,Sweden,Unknown
3270,Male,35-44,Norway,Paid Search
3271,Female,55-65,Norway,facebook
3272,Female,18-24,Denmark,Google Ads
3273,Female,18-24,Sweden,Google Ads
3274,Male,55-65,Finland,Paid Search
3275,Female,18-24,Denmark,Google Ads
3276,Male,35-44,Sweden,Google Ads
3277,Male,45-54,Denmark,Paid Search
3278,Male,25-34,Sweden,Display
3279,Male,55-65,Norway,facebook
3280,Female,35-44,Norway,Bing
3281,Female,25-34,Sweden,Google Ads
3282,Male,18-24,Denmark,Organic Search
3283,Other,25-34,Norway,Organic Search
3284,Male,18-24,Denmark,facebook
3285,Female,45-54,Norway,Google Ads
3286,Other,35-44,Finland,facebook
3287,Female,55-65,Norway,Bing
3288,Male,55-65,Denmark,Google Ads
3289,Female,25-34,Finland,Google Ads
3290,Other,35-44,Sweden,facebook
3291,Female,45-54,Sweden,facebook
3292,Female,18-24,Norway,facebook
3293,Female,25-34,Norway,Organic Search
3294,Male,45-54,Finland,facebook
3295,Male,18-24,Norway,Google Ads
3296,Female,45-54,Sweden,Paid Search
3297,Male,25-34,Denmark,Google Ads
3298,Female,35-44,Sweden,TV
3299,Female,35-44,Sweden,facebook
3300,Female,25-34,Denmark,Unknown
3301,Other,25-34,Sweden,Bing
3302,Female,35-44,Sweden,Organic Search
3303,Male,45-54,Denmark,Google Ads
3304,Female,35-44,Finland,Paid Search
3305,Male,55-65,Denmark,Google Ads
3306,Female,45-54,Sweden,Google Ads
3307,Other,18-24,Norway,Paid Search
3308,Female,45-54,Norway,Google Ads
3309,Female,18-24,Denmark,Bing
3310,Male,35-44,Denmark,Google Ads
3311,Female,18-24,Sweden,facebook
3312,Male,45-54,Finland,facebook
3313,Female,18-24,Sweden,Paid Search
3314,Male,18-24,Norway,Unknown
3315,Male,55-65,Finland,Organic Search
3316,Female,55-65,Finland,facebook
3317,Female,45-54,Norway,facebook
3318,Female,18-24,Sweden,facebook
3319,Male,45-54,Denmark,Paid Search
3320,Male,55-65,Sweden,TV
3321,Male,55-65,Norway,Organic Search
3322,Female,18-24,Sweden,facebook
3323,Male,18-24,Denmark,TV
3324,Female,18-24,Denmark,TV
3325,Male,35-44,Denmark,Organic Search
3326,Male,35-44,Denmark,Unknown
3327,Male,35-44,Finland,Bing
3328,Female,55-65,Denmark,Google Ads
3329,Female,18-24,Finland,facebook
3330,Female,25-34,Norway,Google Ads
3331,Female,18-24,Norway,Google Ads
3332,Female,35-44,Denmark,Display
3333,Male,18-24,Finland,Google Ads
3334,Female,55-65,Denmark,Google Ads
3335,Female,18-24,Sweden,Unknown
3336,Female,35-44,Sweden,facebook
3337,Male,45-54,Sweden,Google Ads
3338,Female,35-44,Norway,facebook
3339,Male,25-34,Denmark,Unknown
3340,Female,45-54,Sweden,Organic Search
3341,Female,35-44,Denmark,facebook
3342,Female,25-34,Sweden,Organic Search
3343,Male,25-34,Norway,facebook
3344,Male,35-44,Finland,Paid Search
3345,Female,25-34,Sweden,Google Ads
3346,Male,25-34,Norway,Display
3347,Female,35-44,Norway,Google Ads
3348,Female,18-24,Sweden,Organic Search
3349,Male,18-24,Sweden,Google Ads
3350,Male,45-54,Sweden,Paid Search
3351,Other,45-54,Sweden,facebook
3352,Female,18-24,Sweden,facebook
3353,Other,65-55,Finland,TV
3354,Female,55-65,Sweden,Organic Search
3355,Male,55-65,Norway,Paid Search
3356,Female,55-65,Sweden,Google Ads
3357,Female,65-55,Denmark,Google Ads
3358,Female,18-24,Sweden,facebook
3359,Male,35-44,Norway,Paid Search
3360,Female,18-24,Denmark,Google Ads
3361,Male,35-44,Finland,Google Ads
3362,Male,45-54,Norway,Paid Search
3363,Male,45-54,Sweden,facebook
3364,Female,25-34,Denmark,Paid Search
3365,Female,18-24,Denmark,facebook
3366,Other,18-24,Norway,Google Ads
3367,Female,35-44,Finland,Google Ads
3368,Male,45-54,Sweden,facebook
3369,Other,45-54,Finland,facebook
3370,Female,25-34,Sweden,facebook
3371,Female,25-34,Denmark,Google Ads
3372,Female,55-65,Denmark,facebook
3373,Male,18-24,Finland,Google Ads
3374,Female,25-34,Finland,Organic Search
3375,Male,55-65,Sweden,Organic Search
3376,Female,18-24,Sweden,facebook
3377,Female,35-44,Denmark,Google Ads
3378,Female,18-24,Norway,facebook
3379,Female,45-54,Sweden,facebook
3380,Female,35-44,Finland,facebook
3381,Male,35-44,Norway,Display
3382,Male,25-34,Denmark,Google Ads
3383,Female,25-34,Denmark,Paid Search
3384,Female,55-65,Finland,Paid Search
3385,Female,18-24,Norway,Google Ads
3386,Male,35-44,Norway,Display
3387,Female,25-34,Norway,facebook
3388,Female,18-24,Finland,Paid Search
3389,Other,25-34,Finland,Google Ads
3390,Other,18-24,Norway,Google Ads
3391,Female,35-44,Sweden,Google Ads
3392,Female,18-24,Sweden,Unknown
3393,Male,18-24,Denmark,Google Ads
3394,Female,18-24,Sweden,facebook
3395,Male,18-24,Denmark,Google Ads
3396,Female,35-44,Sweden,Google Ads
3397,Female,25-34,Sweden,Organic Search
3398,Male,45-54,Norway,Google Ads
3399,Male,45-54,Sweden,facebook
3400,Male,35-44,Norway,Organic Search
3401,Male,18-24,Denmark,Unknown
3402,Male,25-34,Denmark,Paid Search
3403,Female,18-24,Sweden,facebook
3404,Male,35-44,Denmark,Google Ads
3405,Male,35-44,Finland,Google Ads
3406,Male,18-24,Sweden,facebook
3407,Female,55-65,Finland,Paid Search
3408,Male,18-24,Norway,Google Ads
3409,Male,35-44,Sweden,Google Ads
3410,Female,45-54,Sweden,Organic Search
3411,Female,45-54,Denmark,TV
3412,Female,25-34,Norway,facebook
3413,Male,25-34,Norway,Display
3414,Other,45-54,Denmark,Organic Search
3415,Female,45-54,Denmark,facebook
3416,Male,25-34,Finland,Google Ads
3417,Male,45-54,Sweden,Paid Search
3418,Female,45-54,Sweden,Paid Search
3419,Female,35-44,Sweden,Unknown
3420,Female,45-54,Sweden,Google Ads
3421,Female,45-54,Sweden,Google Ads
3422,Male,55-65,Finland,Organic Search
3423,Female,18-24,Sweden,Organic Search
3424,Female,18-24,Finland,Paid Search
3425,Female,25-34,Sweden,Google Ads
3426,Male,18-24,Sweden,facebook
3427,Male,35-44,Norway,Google Ads
3428,Female,55-65,Denmark,TV
3429,Male,55-65,Sweden,facebook
3430,Male,25-34,Denmark,Unknown
3431,Male,45-54,Denmark,facebook
3432,Male,35-44,Finland,TV
3433,Female,35-44,Sweden,facebook
3434,Female,65-55,Denmark,Unknown
3435,Other,45-54,Norway,facebook
3436,Female,55-65,Sweden,Google Ads
3437,Female,18-24,Sweden,facebook
3438,Female,45-54,Sweden,facebook
3439,Female,35-44,Sweden,facebook
3440,Male,18-24,Sweden,Paid Search
3441,Male,18-24,Sweden,Paid Search
3442,Female,25-34,Sweden,facebook
3443,Female,45-54,Norway,facebook
3444,Female,18-24,Finland,Google Ads
3445,Male,45-54,Sweden,facebook
3446,Male,25-34,Denmark,Google Ads
3447,Female,18-24,Sweden,Google Ads
3448,Male,18-24,Denmark,Google Ads
3449,Male,18-24,Finland,Google Ads
3450,Female,55-65,Sweden,TV
3451,Male,35-44,Denmark,facebook
3452,Female,45-54,Norway,Google Ads
3453,Male,25-34,Sweden,facebook
3454,Male,35-44,Denmark,Google Ads
3455,Male,45-54,Finland,Bing
3456,Female,55-65,Denmark,facebook
3457,Female,25-34,Sweden,Google Ads
3458,Female,55-65,Norway,TV
3459,Female,55-65,Sweden,facebook
3460,Other,45-54,Norway,Google Ads
3461,Female,35-44,Norway,Unknown
3462,Female,35-44,Norway,facebook
3463,Female,25-34,Sweden,facebook
3464,Male,18-24,Norway,Organic Search
3465,Female,25-34,Sweden,Unknown
3466,Female,45-54,Sweden,Unknown
3467,Male,35-44,Denmark,Google Ads
3468,Female,25-34,Norway,Google Ads
3469,Other,18-24,Finland,Paid Search
3470,Male,35-44,Sweden,Google Ads
3471,Male,55-65,Sweden,Organic Search
3472,Female,45-54,Denmark,Paid Search
3473,Female,25-34,Finland,facebook
3474,Male,35-44,Sweden,Unknown
3475,Female,25-34,Finland,Google Ads
3476,Female,18-24,Finland,facebook
3477,Female,55-65,Norway,Google Ads
3478,Female,45-54,Sweden,Bing
3479,Female,18-24,Sweden,Google Ads
3480,Male,25-34,Sweden,Google Ads
3481,Male,35-44,Norway,Google Ads
3482,Female,25-34,Denmark,Organic Search
3483,Other,45-54,Sweden,Unknown
3484,Female,18-24,Sweden,Google Ads
3485,Female,25-34,Sweden,Google Ads
3486,Female,18-24,Sweden,facebook
3487,Other,55-65,Sweden,Paid Search
3488,Male,18-24,Denmark,facebook
3489,Female,18-24,Norway,facebook
3490,Male,25-34,Sweden,facebook
3491,Male,45-54,Denmark,Google Ads
3492,Female,18-24,Sweden,Paid Search
3493,Female,45-54,Norway,facebook
3494,Female,55-65,Denmark,Organic Search
3495,Male,45-54,Sweden,facebook
3496,Female,45-54,Denmark,Unknown
3497,Male,55-65,Norway,Google Ads
3498,Female,25-34,Finland,Paid Search
3499,Female,25-34,Denmark,Organic Search
3500,Male,18-24,Denmark,Paid Search
3501,Female,25-34,Denmark,Unknown
3502,Female,18-24,Denmark,Google Ads
3503,Female,35-44,Norway,facebook
3504,Male,25-34,Denmark,Organic Search
3505,Other,18-24,Sweden,Google Ads
3506,Male,25-34,Finland,Google Ads
3507,Female,45-54,Denmark,Google Ads
3508,Male,35-44,Sweden,Organic Search
3509,Female,35-44,Sweden,Google Ads
3510,Male,35-44,Denmark,Unknown
3511,Female,55-65,Denmark,facebook
3512,Female,25-34,Sweden,Organic Search
3513,Male,55-65,Denmark,Google Ads
3514,Female,25-34,Sweden,Paid Search
3515,Female,45-54,Sweden,facebook
3516,Male,25-34,Norway,facebook
3517,Male,18-24,Sweden,Paid Search
3518,Male,25-34,Norway,facebook
3519,Other,45-54,Norway,Paid Search
3520,Female,18-24,Sweden,Paid Search
3521,Female,18-24,Denmark,facebook
3522,Female,35-44,Norway,facebook
3523,Male,45-54,Sweden,facebook
3524,Male,35-44,Norway,Google Ads
3525,Female,55-65,Denmark,facebook
3526,Male,55-65,Sweden,Display
3527,Female,25-34,Norway,Paid Search
3528,Female,25-34,Denmark,Google Ads
3529,Female,18-24,Finland,facebook
3530,Female,25-34,Denmark,Organic Search
3531,Female,25-34,Sweden,Google Ads
3532,Female,35-44,Denmark,Google Ads
3533,Female,18-24,Sweden,Google Ads
3534,Female,45-54,Sweden,Organic Search
3535,Female,45-54,Denmark,Organic Search
3536,Male,45-54,Sweden,Google Ads
3537,Male,25-34,Denmark,Google Ads
3538,Male,45-54,Denmark,facebook
3539,Female,55-65,Sweden,Paid Search
3540,Female,55-65,Norway,facebook
3541,Male,55-65,Sweden,Google Ads
3542,Female,18-24,Sweden,facebook
3543,Male,35-44,Denmark,facebook
3544,Male,18-24,Sweden,facebook
3545,Female,45-54,Denmark,facebook
3546,Female,18-24,Sweden,facebook
3547,Female,55-65,Sweden,facebook
3548,Male,45-54,Sweden,Bing
3549,Female,45-54,Sweden,Paid Search
3550,Male,25-34,Finland,Google Ads
3551,Male,25-34,Sweden,Google Ads
3552,Male,35-44,Finland,facebook
3553,Female,18-24,Sweden,Organic Search
3554,Female,25-34,Finland,Organic Search
3555,Female,25-34,Sweden,Google Ads
3556,Female,18-24,Sweden,Organic Search
3557,Female,18-24,Sweden,Google Ads
3558,Female,45-54,Denmark,Display
3559,Male,35-44,Norway,Google Ads
3560,Female,35-44,Denmark,Paid Search
3561,Female,35-44,Finland,TV
3562,Other,25-34,Sweden,Bing
3563,Female,55-65,Sweden,Paid Search
3564,Female,25-34,Finland,Google Ads
3565,Female,18-24,Denmark,facebook
3566,Male,25-34,Norway,Organic Search
3567,Male,35-44,Finland,Paid Search
3568,Female,45-54,Norway,Google Ads
3569,Male,18-24,Norway,facebook
3570,Male,25-34,Sweden,Paid Search
3571,Female,55-65,Sweden,facebook
3572,Male,45-54,Norway,Google Ads
3573,Other,35-44,Finland,Google Ads
3574,Female,55-65,Sweden,facebook
3575,Female,45-54,Sweden,facebook
3576,Other,25-34,Sweden,Unknown
3577,Male,18-24,Norway,Display
3578,Female,45-54,Norway,Google Ads
3579,Female,35-44,Sweden,Google Ads
3580,Female,25-34,Finland,facebook
3581,Other,45-54,Sweden,Organic Search
3582,Female,55-65,Sweden,Google Ads
3583,Other,55-65,Norway,Organic Search
3584,Female,45-54,Finland,facebook
3585,Female,35-44,Finland,Paid Search
3586,Male,45-54,Sweden,facebook
3587,Female,18-24,Finland,Google Ads
3588,Male,35-44,Norway,Paid Search
3589,Male,55-65,Sweden,Organic Search
3590,Female,25-34,Denmark,Unknown
3591,Female,55-65,Norway,Google Ads
3592,Male,25-34,Sweden,facebook
3593,Other,45-54,Finland,facebook
3594,Female,45-54,Norway,Google Ads
3595,Female,45-54,Sweden,facebook
3596,Female,25-34,Sweden,facebook
3597,Female,55-65,Sweden,facebook
3598,Other,18-24,Denmark,Google Ads
3599,Male,25-34,Norway,facebook
3600,Female,45-54,Norway,Unknown
3601,Other,35-44,Denmark,facebook
3602,Male,18-24,Sweden,Unknown
3603,Female,35-44,Sweden,Unknown
3604,Female,18-24,Denmark,facebook
3605,Male,25-34,Denmark,facebook
3606,Female,25-34,Finland,Google Ads
3607,Male,45-54,Finland,Google Ads
3608,Male,55-65,Sweden,Google Ads
3609,Female,25-34,Norway,facebook
3610,Male,35-44,Norway,Google Ads
3611,Male,18-24,Finland,facebook
3612,Male,18-24,Sweden,Google Ads
3613,Female,18-24,Norway,Google Ads
3614,Female,25-34,Sweden,TV
3615,Male,25-34,Denmark,facebook
3616,Female,55-65,Denmark,Unknown
3617,Male,65-55,Norway,Google Ads
3618,Female,35-44,Norway,Google Ads
3619,Female,18-24,Denmark,Google Ads
3620,Female,45-54,Finland,Google Ads
3621,Male,25-34,Norway,facebook
3622,Male,45-54,Sweden,Google Ads
3623,Female,45-54,Sweden,Organic Search
3624,Female,35-44,Denmark,facebook
3625,Female,25-34,Norway,facebook
3626,Female,45-54,Sweden,Organic Search
3627,Other,25-34,Norway,facebook
3628,Female,55-65,Denmark,facebook
3629,Male,55-65,Norway,facebook
3630,Female,18-24,Denmark,TV
3631,Female,45-54,Finland,Unknown
3632,Female,35-44,Sweden,facebook
3633,Male,55-65,Sweden,Organic Search
3634,Male,55-65,Norway,facebook
3635,Female,45-54,Denmark,Paid Search
3636,Female,35-44,Sweden,facebook
3637,Male,18-24,Denmark,Unknown
3638,Female,55-65,Denmark,facebook
3639,Female,35-44,Sweden,Google Ads
3640,Female,35-44,Sweden,Google Ads
3641,Male,45-54,Denmark,Google Ads
3642,Male,65-55,Finland,Google Ads
3643,Female,25-34,Finland,Paid Search
3644,Female,55-65,Sweden,Google Ads
3645,Female,18-24,Sweden,Organic Search
3646,Female,45-54,Finland,Google Ads
3647,Female,35-44,Denmark,facebook
3648,Female,35-44,Sweden,facebook
3649,Female,18-24,Sweden,Unknown
3650,Female,55-65,Norway,Google Ads
3651,Male,35-44,Sweden,Organic Search
3652,Female,45-54,Sweden,facebook
3653,Female,18-24,Sweden,Paid Search
3654,Male,35-44,Finland,facebook
3655,Female,55-65,Denmark,Display
3656,Male,25-34,Finland,Google Ads
3657,Female,25-34,Sweden,Organic Search
3658,Female,18-24,Norway,Organic Search
3659,Male,25-34,Sweden,facebook
3660,Male,25-34,Norway,facebook
3661,Female,25-34,Sweden,Display
3662,Male,35-44,Norway,Organic Search
3663,Female,55-65,Norway,facebook
3664,Female,55-65,Norway,Google Ads
3665,Male,18-24,Finland,Unknown
3666,Male,18-24,Norway,facebook
3667,Male,25-34,Denmark,Paid Search
3668,Other,35-44,Denmark,facebook
3669,Female,55-65,Norway,facebook
3670,Female,45-54,Sweden,Organic Search
3671,Female,18-24,Sweden,Google Ads
3672,Female,45-54,Sweden,Unknown
3673,Female,45-54,Finland,facebook
3674,Other,45-54,Sweden,Organic Search
3675,Male,18-24,Sweden,TV
3676,Female,35-44,Denmark,facebook
3677,Female,18-24,Norway,TV
3678,Female,35-44,Denmark,facebook
3679,Male,35-44,Sweden,Organic Search
3680,Other,35-44,Denmark,facebook
3681,Male,18-24,Sweden,facebook
3682,Male,65-55,Sweden,Unknown
3683,Female,55-65,Sweden,facebook
3684,Female,35-44,Sweden,Organic Search
3685,Female,18-24,Sweden,Unknown
3686,Female,35-44,Denmark,facebook
3687,Female,55-65,Denmark,Google Ads
3688,Male,25-34,Sweden,facebook
3689,Female,45-54,Sweden,Bing
3690,Female,45-54,Finland,Unknown
3691,Female,45-54,Norway,facebook
3692,Female,55-65,Finland,facebook
3693,Female,35-44,Sweden,TV
3694,Male,25-34,Finland,facebook
3695,Male,55-65,Denmark,Google Ads
3696,Female,45-54,Finland,Google Ads
3697,Male,35-44,Sweden,facebook
3698,Female,18-24,Finland,Unknown
3699,Female,18-24,Sweden,Organic Search
3700,Male,45-54,Sweden,Paid Search
3701,Male,18-24,Sweden,Paid Search
3702,Female,45-54,Norway,Organic Search
3703,Male,35-44,Norway,facebook
3704,Female,25-34,Sweden,Unknown
3705,Male,18-24,Norway,Google Ads
3706,Female,45-54,Sweden,facebook
3707,Male,18-24,Sweden,TV
3708,Female,18-24,Finland,facebook
3709,Female,35-44,Sweden,Organic Search
3710,Male,55-65,Sweden,facebook
3711,Female,55-65,Finland,Organic Search
3712,Male,18-24,Denmark,facebook
3713,Female,55-65,Denmark,facebook
3714,Male,45-54,Finland,Organic Search
3715,Male,18-24,Sweden,facebook
3716,Female,25-34,Sweden,Organic Search
3717,Female,18-24,Finland,Organic Search
3718,Female,35-44,Norway,facebook
3719,Female,55-65,Sweden,Google Ads
3720,Male,55-65,Denmark,Google Ads
3721,Male,25-34,Denmark,Organic Search
3722,Male,18-24,Sweden,facebook
3723,Male,25-34,Denmark,Google Ads
3724,Female,18-24,Norway,Google Ads
3725,Male,18-24,Sweden,Display
3726,Male,35-44,Sweden,Google Ads
3727,Male,55-65,Norway,facebook
3728,Male,18-24,Norway,Google Ads
3729,Male,45-54,Norway,Organic Search
3730,Female,55-65,Norway,Google Ads
3731,Male,18-24,Norway,Google Ads
3732,Male,18-24,Sweden,facebook
3733,Male,35-44,Sweden,Display
3734,Male,55-65,Sweden,facebook
